ContestId	ContestExtId	ContestName	ContestPartyAffiliation	ContestVoteFor	ContestType	ContestOrder	PrecinctId	PrecinctExtId	PrecinctName	PrecinctOrder	PrecinctStatus	PrecinctRegistered	PrecinctTurnout	PrecinctTurnoutPerc	CandidateId	CandidateExtId	CandidateName	CandidateType	CandidateAffiliation	CandidateOrder	Registered	Turnout	TurnoutPerc	Overvotes	Undervotes	Votes	Turnout_Election Day	Overvotes_Election Day	Undervotes_Election Day	Votes_Election Day	Turnout_Early Vote	Overvotes_Early Vote	Undervotes_Early Vote	Votes_Early Vote
1		Democratic Presidential Preference		1	Candidacy	1	73		7538	75	0	2619	1150	0.44	11		PATRICK, DEVAL	R	DEM	11	2619	1150	0.44	2	2	0	26	0	0	0	1124	2	2	0
1		Democratic Presidential Preference		1	Candidacy	1	73		7538	75	0	2619	1150	0.44	12		SANDERS, BERNIE	R	DEM	12	2619	1150	0.44	2	2	449	26	0	0	15	1124	2	2	434
1		Democratic Presidential Preference		1	Candidacy	1	73		7538	75	0	2619	1150	0.44	13		ELLINGER, MICHAEL	R	DEM	13	2619	1150	0.44	2	2	2	26	0	0	0	1124	2	2	2
1		Democratic Presidential Preference		1	Candidacy	1	73		7538	75	0	2619	1150	0.44	14		BENNET, MICHAEL	R	DEM	14	2619	1150	0.44	2	2	1	26	0	0	0	1124	2	2	1
1		Democratic Presidential Preference		1	Candidacy	1	73		7538	75	0	2619	1150	0.44	15		HEWES, HENRY	R	DEM	15	2619	1150	0.44	2	2	0	26	0	0	0	1124	2	2	0
1		Democratic Presidential Preference		1	Candidacy	1	73		7538	75	0	2619	1150	0.44	16		BOOKER, CORY	R	DEM	16	2619	1150	0.44	2	2	1	26	0	0	0	1124	2	2	1
1		Democratic Presidential Preference		1	Candidacy	1	73		7538	75	0	2619	1150	0.44	17		WARREN, ELIZABETH	R	DEM	17	2619	1150	0.44	2	2	73	26	0	0	0	1124	2	2	73
1		Democratic Presidential Preference		1	Candidacy	1	73		7538	75	0	2619	1150	0.44	18		BIDEN, JOSEPH	R	DEM	18	2619	1150	0.44	2	2	442	26	0	0	11	1124	2	2	431
1		Democratic Presidential Preference		1	Candidacy	1	74		7601	76	0	1156	403	0.35	1		KLOBUCHAR, AMY	R	DEM	1	1156	403	0.35	0	0	1	172	0	0	1	231	0	0	0
1		Democratic Presidential Preference		1	Candidacy	1	74		7601	76	0	1156	403	0.35	2		GABBARD, TULSI	R	DEM	2	1156	403	0.35	0	0	0	172	0	0	0	231	0	0	0
1		Democratic Presidential Preference		1	Candidacy	1	74		7601	76	0	1156	403	0.35	3		DE LA FUENTE, ROQUE "ROCKY"	R	DEM	3	1156	403	0.35	0	0	0	172	0	0	0	231	0	0	0
1		Democratic Presidential Preference		1	Candidacy	1	74		7601	76	0	1156	403	0.35	4		CASTRO, JULIÁN	R	DEM	4	1156	403	0.35	0	0	1	172	0	0	0	231	0	0	1
1		Democratic Presidential Preference		1	Candidacy	1	74		7601	76	0	1156	403	0.35	5		DELANEY, JOHN	R	DEM	5	1156	403	0.35	0	0	0	172	0	0	0	231	0	0	0
1		Democratic Presidential Preference		1	Candidacy	1	74		7601	76	0	1156	403	0.35	6		BUTTIGIEG, PETE	R	DEM	6	1156	403	0.35	0	0	12	172	0	0	1	231	0	0	11
1		Democratic Presidential Preference		1	Candidacy	1	74		7601	76	0	1156	403	0.35	7		BLOOMBERG, MICHAEL R.	R	DEM	7	1156	403	0.35	0	0	41	172	0	0	1	231	0	0	40
1		Democratic Presidential Preference		1	Candidacy	1	74		7601	76	0	1156	403	0.35	8		WILLIAMSON, MARIANNE	R	DEM	8	1156	403	0.35	0	0	1	172	0	0	1	231	0	0	0
1		Democratic Presidential Preference		1	Candidacy	1	74		7601	76	0	1156	403	0.35	9		YANG, ANDREW	R	DEM	9	1156	403	0.35	0	0	0	172	0	0	0	231	0	0	0
1		Democratic Presidential Preference		1	Candidacy	1	74		7601	76	0	1156	403	0.35	10		STEYER, TOM	R	DEM	10	1156	403	0.35	0	0	0	172	0	0	0	231	0	0	0
1		Democratic Presidential Preference		1	Candidacy	1	74		7601	76	0	1156	403	0.35	11		PATRICK, DEVAL	R	DEM	11	1156	403	0.35	0	0	0	172	0	0	0	231	0	0	0
1		Democratic Presidential Preference		1	Candidacy	1	74		7601	76	0	1156	403	0.35	12		SANDERS, BERNIE	R	DEM	12	1156	403	0.35	0	0	166	172	0	0	98	231	0	0	68
1		Democratic Presidential Preference		1	Candidacy	1	74		7601	76	0	1156	403	0.35	13		ELLINGER, MICHAEL	R	DEM	13	1156	403	0.35	0	0	0	172	0	0	0	231	0	0	0
1		Democratic Presidential Preference		1	Candidacy	1	74		7601	76	0	1156	403	0.35	14		BENNET, MICHAEL	R	DEM	14	1156	403	0.35	0	0	0	172	0	0	0	231	0	0	0
1		Democratic Presidential Preference		1	Candidacy	1	74		7601	76	0	1156	403	0.35	15		HEWES, HENRY	R	DEM	15	1156	403	0.35	0	0	0	172	0	0	0	231	0	0	0
1		Democratic Presidential Preference		1	Candidacy	1	74		7601	76	0	1156	403	0.35	16		BOOKER, CORY	R	DEM	16	1156	403	0.35	0	0	1	172	0	0	0	231	0	0	1
1		Democratic Presidential Preference		1	Candidacy	1	74		7601	76	0	1156	403	0.35	17		WARREN, ELIZABETH	R	DEM	17	1156	403	0.35	0	0	13	172	0	0	3	231	0	0	10
1		Democratic Presidential Preference		1	Candidacy	1	74		7601	76	0	1156	403	0.35	18		BIDEN, JOSEPH	R	DEM	18	1156	403	0.35	0	0	167	172	0	0	67	231	0	0	100
1		Democratic Presidential Preference		1	Candidacy	1	75		7602	77	0	2412	1656	0.69	1		KLOBUCHAR, AMY	R	DEM	1	2412	1656	0.69	1	1	48	143	0	0	0	1513	1	1	48
1		Democratic Presidential Preference		1	Candidacy	1	75		7602	77	0	2412	1656	0.69	2		GABBARD, TULSI	R	DEM	2	2412	1656	0.69	1	1	7	143	0	0	0	1513	1	1	7
1		Democratic Presidential Preference		1	Candidacy	1	75		7602	77	0	2412	1656	0.69	3		DE LA FUENTE, ROQUE "ROCKY"	R	DEM	3	2412	1656	0.69	1	1	0	143	0	0	0	1513	1	1	0
1		Democratic Presidential Preference		1	Candidacy	1	75		7602	77	0	2412	1656	0.69	4		CASTRO, JULIÁN	R	DEM	4	2412	1656	0.69	1	1	0	143	0	0	0	1513	1	1	0
1		Democratic Presidential Preference		1	Candidacy	1	75		7602	77	0	2412	1656	0.69	5		DELANEY, JOHN	R	DEM	5	2412	1656	0.69	1	1	2	143	0	0	0	1513	1	1	2
1		Democratic Presidential Preference		1	Candidacy	1	75		7602	77	0	2412	1656	0.69	6		BUTTIGIEG, PETE	R	DEM	6	2412	1656	0.69	1	1	93	143	0	0	0	1513	1	1	93
1		Democratic Presidential Preference		1	Candidacy	1	75		7602	77	0	2412	1656	0.69	7		BLOOMBERG, MICHAEL R.	R	DEM	7	2412	1656	0.69	1	1	179	143	0	0	0	1513	1	1	179
1		Democratic Presidential Preference		1	Candidacy	1	75		7602	77	0	2412	1656	0.69	8		WILLIAMSON, MARIANNE	R	DEM	8	2412	1656	0.69	1	1	2	143	0	0	0	1513	1	1	2
1		Democratic Presidential Preference		1	Candidacy	1	75		7602	77	0	2412	1656	0.69	9		YANG, ANDREW	R	DEM	9	2412	1656	0.69	1	1	1	143	0	0	0	1513	1	1	1
1		Democratic Presidential Preference		1	Candidacy	1	75		7602	77	0	2412	1656	0.69	10		STEYER, TOM	R	DEM	10	2412	1656	0.69	1	1	1	143	0	0	0	1513	1	1	1
1		Democratic Presidential Preference		1	Candidacy	1	75		7602	77	0	2412	1656	0.69	11		PATRICK, DEVAL	R	DEM	11	2412	1656	0.69	1	1	0	143	0	0	0	1513	1	1	0
1		Democratic Presidential Preference		1	Candidacy	1	75		7602	77	0	2412	1656	0.69	12		SANDERS, BERNIE	R	DEM	12	2412	1656	0.69	1	1	336	143	0	0	47	1513	1	1	289
1		Democratic Presidential Preference		1	Candidacy	1	75		7602	77	0	2412	1656	0.69	13		ELLINGER, MICHAEL	R	DEM	13	2412	1656	0.69	1	1	1	143	0	0	0	1513	1	1	1
1		Democratic Presidential Preference		1	Candidacy	1	75		7602	77	0	2412	1656	0.69	14		BENNET, MICHAEL	R	DEM	14	2412	1656	0.69	1	1	0	143	0	0	0	1513	1	1	0
1		Democratic Presidential Preference		1	Candidacy	1	75		7602	77	0	2412	1656	0.69	15		HEWES, HENRY	R	DEM	15	2412	1656	0.69	1	1	0	143	0	0	0	1513	1	1	0
1		Democratic Presidential Preference		1	Candidacy	1	75		7602	77	0	2412	1656	0.69	16		BOOKER, CORY	R	DEM	16	2412	1656	0.69	1	1	1	143	0	0	0	1513	1	1	1
1		Democratic Presidential Preference		1	Candidacy	1	75		7602	77	0	2412	1656	0.69	17		WARREN, ELIZABETH	R	DEM	17	2412	1656	0.69	1	1	83	143	0	0	1	1513	1	1	82
1		Democratic Presidential Preference		1	Candidacy	1	75		7602	77	0	2412	1656	0.69	18		BIDEN, JOSEPH	R	DEM	18	2412	1656	0.69	1	1	900	143	0	0	95	1513	1	1	805
1		Democratic Presidential Preference		1	Candidacy	1	76		7603	78	0	3232	2007	0.62	1		KLOBUCHAR, AMY	R	DEM	1	3232	2007	0.62	3	3	49	210	0	0	0	1797	3	3	49
1		Democratic Presidential Preference		1	Candidacy	1	76		7603	78	0	3232	2007	0.62	2		GABBARD, TULSI	R	DEM	2	3232	2007	0.62	3	3	4	210	0	0	0	1797	3	3	4
1		Democratic Presidential Preference		1	Candidacy	1	76		7603	78	0	3232	2007	0.62	3		DE LA FUENTE, ROQUE "ROCKY"	R	DEM	3	3232	2007	0.62	3	3	0	210	0	0	0	1797	3	3	0
1		Democratic Presidential Preference		1	Candidacy	1	76		7603	78	0	3232	2007	0.62	4		CASTRO, JULIÁN	R	DEM	4	3232	2007	0.62	3	3	0	210	0	0	0	1797	3	3	0
1		Democratic Presidential Preference		1	Candidacy	1	76		7603	78	0	3232	2007	0.62	5		DELANEY, JOHN	R	DEM	5	3232	2007	0.62	3	3	1	210	0	0	0	1797	3	3	1
1		Democratic Presidential Preference		1	Candidacy	1	76		7603	78	0	3232	2007	0.62	6		BUTTIGIEG, PETE	R	DEM	6	3232	2007	0.62	3	3	112	210	0	0	0	1797	3	3	112
1		Democratic Presidential Preference		1	Candidacy	1	76		7603	78	0	3232	2007	0.62	7		BLOOMBERG, MICHAEL R.	R	DEM	7	3232	2007	0.62	3	3	257	210	0	0	0	1797	3	3	257
1		Democratic Presidential Preference		1	Candidacy	1	76		7603	78	0	3232	2007	0.62	8		WILLIAMSON, MARIANNE	R	DEM	8	3232	2007	0.62	3	3	1	210	0	0	0	1797	3	3	1
1		Democratic Presidential Preference		1	Candidacy	1	76		7603	78	0	3232	2007	0.62	9		YANG, ANDREW	R	DEM	9	3232	2007	0.62	3	3	2	210	0	0	0	1797	3	3	2
1		Democratic Presidential Preference		1	Candidacy	1	76		7603	78	0	3232	2007	0.62	10		STEYER, TOM	R	DEM	10	3232	2007	0.62	3	3	3	210	0	0	0	1797	3	3	3
1		Democratic Presidential Preference		1	Candidacy	1	76		7603	78	0	3232	2007	0.62	11		PATRICK, DEVAL	R	DEM	11	3232	2007	0.62	3	3	1	210	0	0	0	1797	3	3	1
1		Democratic Presidential Preference		1	Candidacy	1	76		7603	78	0	3232	2007	0.62	12		SANDERS, BERNIE	R	DEM	12	3232	2007	0.62	3	3	421	210	0	0	86	1797	3	3	335
1		Democratic Presidential Preference		1	Candidacy	1	76		7603	78	0	3232	2007	0.62	13		ELLINGER, MICHAEL	R	DEM	13	3232	2007	0.62	3	3	0	210	0	0	0	1797	3	3	0
1		Democratic Presidential Preference		1	Candidacy	1	76		7603	78	0	3232	2007	0.62	14		BENNET, MICHAEL	R	DEM	14	3232	2007	0.62	3	3	0	210	0	0	0	1797	3	3	0
1		Democratic Presidential Preference		1	Candidacy	1	76		7603	78	0	3232	2007	0.62	15		HEWES, HENRY	R	DEM	15	3232	2007	0.62	3	3	0	210	0	0	0	1797	3	3	0
1		Democratic Presidential Preference		1	Candidacy	1	76		7603	78	0	3232	2007	0.62	16		BOOKER, CORY	R	DEM	16	3232	2007	0.62	3	3	0	210	0	0	0	1797	3	3	0
1		Democratic Presidential Preference		1	Candidacy	1	76		7603	78	0	3232	2007	0.62	17		WARREN, ELIZABETH	R	DEM	17	3232	2007	0.62	3	3	96	210	0	0	1	1797	3	3	95
1		Democratic Presidential Preference		1	Candidacy	1	76		7603	78	0	3232	2007	0.62	18		BIDEN, JOSEPH	R	DEM	18	3232	2007	0.62	3	3	1054	210	0	0	123	1797	3	3	931
1		Democratic Presidential Preference		1	Candidacy	1	77		7604	79	0	4402	2550	0.58	1		KLOBUCHAR, AMY	R	DEM	1	4402	2550	0.58	1	3	76	59	0	0	0	2491	1	3	76
1		Democratic Presidential Preference		1	Candidacy	1	77		7604	79	0	4402	2550	0.58	2		GABBARD, TULSI	R	DEM	2	4402	2550	0.58	1	3	13	59	0	0	0	2491	1	3	13
1		Democratic Presidential Preference		1	Candidacy	1	77		7604	79	0	4402	2550	0.58	3		DE LA FUENTE, ROQUE "ROCKY"	R	DEM	3	4402	2550	0.58	1	3	0	59	0	0	0	2491	1	3	0
1		Democratic Presidential Preference		1	Candidacy	1	77		7604	79	0	4402	2550	0.58	4		CASTRO, JULIÁN	R	DEM	4	4402	2550	0.58	1	3	0	59	0	0	0	2491	1	3	0
1		Democratic Presidential Preference		1	Candidacy	1	77		7604	79	0	4402	2550	0.58	5		DELANEY, JOHN	R	DEM	5	4402	2550	0.58	1	3	0	59	0	0	0	2491	1	3	0
1		Democratic Presidential Preference		1	Candidacy	1	77		7604	79	0	4402	2550	0.58	6		BUTTIGIEG, PETE	R	DEM	6	4402	2550	0.58	1	3	129	59	0	0	0	2491	1	3	129
1		Democratic Presidential Preference		1	Candidacy	1	77		7604	79	0	4402	2550	0.58	7		BLOOMBERG, MICHAEL R.	R	DEM	7	4402	2550	0.58	1	3	344	59	0	0	0	2491	1	3	344
1		Democratic Presidential Preference		1	Candidacy	1	77		7604	79	0	4402	2550	0.58	8		WILLIAMSON, MARIANNE	R	DEM	8	4402	2550	0.58	1	3	1	59	0	0	0	2491	1	3	1
1		Democratic Presidential Preference		1	Candidacy	1	77		7604	79	0	4402	2550	0.58	9		YANG, ANDREW	R	DEM	9	4402	2550	0.58	1	3	3	59	0	0	0	2491	1	3	3
1		Democratic Presidential Preference		1	Candidacy	1	77		7604	79	0	4402	2550	0.58	10		STEYER, TOM	R	DEM	10	4402	2550	0.58	1	3	5	59	0	0	0	2491	1	3	5
1		Democratic Presidential Preference		1	Candidacy	1	77		7604	79	0	4402	2550	0.58	11		PATRICK, DEVAL	R	DEM	11	4402	2550	0.58	1	3	0	59	0	0	0	2491	1	3	0
1		Democratic Presidential Preference		1	Candidacy	1	77		7604	79	0	4402	2550	0.58	12		SANDERS, BERNIE	R	DEM	12	4402	2550	0.58	1	3	484	59	0	0	33	2491	1	3	451
1		Democratic Presidential Preference		1	Candidacy	1	77		7604	79	0	4402	2550	0.58	13		ELLINGER, MICHAEL	R	DEM	13	4402	2550	0.58	1	3	1	59	0	0	0	2491	1	3	1
1		Democratic Presidential Preference		1	Candidacy	1	77		7604	79	0	4402	2550	0.58	14		BENNET, MICHAEL	R	DEM	14	4402	2550	0.58	1	3	0	59	0	0	0	2491	1	3	0
1		Democratic Presidential Preference		1	Candidacy	1	77		7604	79	0	4402	2550	0.58	15		HEWES, HENRY	R	DEM	15	4402	2550	0.58	1	3	0	59	0	0	0	2491	1	3	0
1		Democratic Presidential Preference		1	Candidacy	1	77		7604	79	0	4402	2550	0.58	16		BOOKER, CORY	R	DEM	16	4402	2550	0.58	1	3	5	59	0	0	0	2491	1	3	5
1		Democratic Presidential Preference		1	Candidacy	1	77		7604	79	0	4402	2550	0.58	17		WARREN, ELIZABETH	R	DEM	17	4402	2550	0.58	1	3	137	59	0	0	0	2491	1	3	137
1		Democratic Presidential Preference		1	Candidacy	1	77		7604	79	0	4402	2550	0.58	18		BIDEN, JOSEPH	R	DEM	18	4402	2550	0.58	1	3	1348	59	0	0	26	2491	1	3	1322
1		Democratic Presidential Preference		1	Candidacy	1	78		7605	80	0	4342	2956	0.68	1		KLOBUCHAR, AMY	R	DEM	1	4342	2956	0.68	3	1	53	595	1	0	0	2361	2	1	53
1		Democratic Presidential Preference		1	Candidacy	1	78		7605	80	0	4342	2956	0.68	2		GABBARD, TULSI	R	DEM	2	4342	2956	0.68	3	1	14	595	1	0	1	2361	2	1	13
1		Democratic Presidential Preference		1	Candidacy	1	78		7605	80	0	4342	2956	0.68	3		DE LA FUENTE, ROQUE "ROCKY"	R	DEM	3	4342	2956	0.68	3	1	1	595	1	0	0	2361	2	1	1
1		Democratic Presidential Preference		1	Candidacy	1	78		7605	80	0	4342	2956	0.68	4		CASTRO, JULIÁN	R	DEM	4	4342	2956	0.68	3	1	0	595	1	0	0	2361	2	1	0
1		Democratic Presidential Preference		1	Candidacy	1	78		7605	80	0	4342	2956	0.68	5		DELANEY, JOHN	R	DEM	5	4342	2956	0.68	3	1	1	595	1	0	0	2361	2	1	1
1		Democratic Presidential Preference		1	Candidacy	1	78		7605	80	0	4342	2956	0.68	6		BUTTIGIEG, PETE	R	DEM	6	4342	2956	0.68	3	1	110	595	1	0	0	2361	2	1	110
1		Democratic Presidential Preference		1	Candidacy	1	78		7605	80	0	4342	2956	0.68	7		BLOOMBERG, MICHAEL R.	R	DEM	7	4342	2956	0.68	3	1	295	595	1	0	0	2361	2	1	295
1		Democratic Presidential Preference		1	Candidacy	1	78		7605	80	0	4342	2956	0.68	8		WILLIAMSON, MARIANNE	R	DEM	8	4342	2956	0.68	3	1	0	595	1	0	0	2361	2	1	0
1		Democratic Presidential Preference		1	Candidacy	1	78		7605	80	0	4342	2956	0.68	9		YANG, ANDREW	R	DEM	9	4342	2956	0.68	3	1	3	595	1	0	0	2361	2	1	3
1		Democratic Presidential Preference		1	Candidacy	1	78		7605	80	0	4342	2956	0.68	10		STEYER, TOM	R	DEM	10	4342	2956	0.68	3	1	3	595	1	0	0	2361	2	1	3
1		Democratic Presidential Preference		1	Candidacy	1	78		7605	80	0	4342	2956	0.68	11		PATRICK, DEVAL	R	DEM	11	4342	2956	0.68	3	1	0	595	1	0	0	2361	2	1	0
1		Democratic Presidential Preference		1	Candidacy	1	78		7605	80	0	4342	2956	0.68	12		SANDERS, BERNIE	R	DEM	12	4342	2956	0.68	3	1	679	595	1	0	222	2361	2	1	457
1		Democratic Presidential Preference		1	Candidacy	1	78		7605	80	0	4342	2956	0.68	13		ELLINGER, MICHAEL	R	DEM	13	4342	2956	0.68	3	1	0	595	1	0	0	2361	2	1	0
1		Democratic Presidential Preference		1	Candidacy	1	78		7605	80	0	4342	2956	0.68	14		BENNET, MICHAEL	R	DEM	14	4342	2956	0.68	3	1	0	595	1	0	0	2361	2	1	0
1		Democratic Presidential Preference		1	Candidacy	1	78		7605	80	0	4342	2956	0.68	15		HEWES, HENRY	R	DEM	15	4342	2956	0.68	3	1	0	595	1	0	0	2361	2	1	0
1		Democratic Presidential Preference		1	Candidacy	1	78		7605	80	0	4342	2956	0.68	16		BOOKER, CORY	R	DEM	16	4342	2956	0.68	3	1	1	595	1	0	0	2361	2	1	1
1		Democratic Presidential Preference		1	Candidacy	1	78		7605	80	0	4342	2956	0.68	17		WARREN, ELIZABETH	R	DEM	17	4342	2956	0.68	3	1	126	595	1	0	4	2361	2	1	122
1		Democratic Presidential Preference		1	Candidacy	1	78		7605	80	0	4342	2956	0.68	18		BIDEN, JOSEPH	R	DEM	18	4342	2956	0.68	3	1	1666	595	1	0	367	2361	2	1	1299
1		Democratic Presidential Preference		1	Candidacy	1	79		7606	81	0	1984	1172	0.59	1		KLOBUCHAR, AMY	R	DEM	1	1984	1172	0.59	0	2	18	34	0	0	0	1138	0	2	18
1		Democratic Presidential Preference		1	Candidacy	1	79		7606	81	0	1984	1172	0.59	2		GABBARD, TULSI	R	DEM	2	1984	1172	0.59	0	2	5	34	0	0	0	1138	0	2	5
1		Democratic Presidential Preference		1	Candidacy	1	79		7606	81	0	1984	1172	0.59	3		DE LA FUENTE, ROQUE "ROCKY"	R	DEM	3	1984	1172	0.59	0	2	0	34	0	0	0	1138	0	2	0
1		Democratic Presidential Preference		1	Candidacy	1	79		7606	81	0	1984	1172	0.59	4		CASTRO, JULIÁN	R	DEM	4	1984	1172	0.59	0	2	0	34	0	0	0	1138	0	2	0
1		Democratic Presidential Preference		1	Candidacy	1	79		7606	81	0	1984	1172	0.59	5		DELANEY, JOHN	R	DEM	5	1984	1172	0.59	0	2	0	34	0	0	0	1138	0	2	0
1		Democratic Presidential Preference		1	Candidacy	1	79		7606	81	0	1984	1172	0.59	6		BUTTIGIEG, PETE	R	DEM	6	1984	1172	0.59	0	2	62	34	0	0	0	1138	0	2	62
1		Democratic Presidential Preference		1	Candidacy	1	79		7606	81	0	1984	1172	0.59	7		BLOOMBERG, MICHAEL R.	R	DEM	7	1984	1172	0.59	0	2	165	34	0	0	0	1138	0	2	165
1		Democratic Presidential Preference		1	Candidacy	1	79		7606	81	0	1984	1172	0.59	8		WILLIAMSON, MARIANNE	R	DEM	8	1984	1172	0.59	0	2	3	34	0	0	0	1138	0	2	3
1		Democratic Presidential Preference		1	Candidacy	1	79		7606	81	0	1984	1172	0.59	9		YANG, ANDREW	R	DEM	9	1984	1172	0.59	0	2	3	34	0	0	0	1138	0	2	3
1		Democratic Presidential Preference		1	Candidacy	1	79		7606	81	0	1984	1172	0.59	10		STEYER, TOM	R	DEM	10	1984	1172	0.59	0	2	2	34	0	0	0	1138	0	2	2
1		Democratic Presidential Preference		1	Candidacy	1	79		7606	81	0	1984	1172	0.59	11		PATRICK, DEVAL	R	DEM	11	1984	1172	0.59	0	2	0	34	0	0	0	1138	0	2	0
1		Democratic Presidential Preference		1	Candidacy	1	79		7606	81	0	1984	1172	0.59	12		SANDERS, BERNIE	R	DEM	12	1984	1172	0.59	0	2	199	34	0	0	11	1138	0	2	188
1		Democratic Presidential Preference		1	Candidacy	1	79		7606	81	0	1984	1172	0.59	13		ELLINGER, MICHAEL	R	DEM	13	1984	1172	0.59	0	2	1	34	0	0	0	1138	0	2	1
1		Democratic Presidential Preference		1	Candidacy	1	79		7606	81	0	1984	1172	0.59	14		BENNET, MICHAEL	R	DEM	14	1984	1172	0.59	0	2	0	34	0	0	0	1138	0	2	0
1		Democratic Presidential Preference		1	Candidacy	1	79		7606	81	0	1984	1172	0.59	15		HEWES, HENRY	R	DEM	15	1984	1172	0.59	0	2	0	34	0	0	0	1138	0	2	0
1		Democratic Presidential Preference		1	Candidacy	1	79		7606	81	0	1984	1172	0.59	16		BOOKER, CORY	R	DEM	16	1984	1172	0.59	0	2	0	34	0	0	0	1138	0	2	0
1		Democratic Presidential Preference		1	Candidacy	1	79		7606	81	0	1984	1172	0.59	17		WARREN, ELIZABETH	R	DEM	17	1984	1172	0.59	0	2	66	34	0	0	0	1138	0	2	66
1		Democratic Presidential Preference		1	Candidacy	1	79		7606	81	0	1984	1172	0.59	18		BIDEN, JOSEPH	R	DEM	18	1984	1172	0.59	0	2	646	34	0	0	23	1138	0	2	623
1		Democratic Presidential Preference		1	Candidacy	1	80		7607	82	0	766	484	0.63	1		KLOBUCHAR, AMY	R	DEM	1	766	484	0.63	0	1	12	7	0	0	0	477	0	1	12
1		Democratic Presidential Preference		1	Candidacy	1	80		7607	82	0	766	484	0.63	2		GABBARD, TULSI	R	DEM	2	766	484	0.63	0	1	5	7	0	0	0	477	0	1	5
1		Democratic Presidential Preference		1	Candidacy	1	80		7607	82	0	766	484	0.63	3		DE LA FUENTE, ROQUE "ROCKY"	R	DEM	3	766	484	0.63	0	1	0	7	0	0	0	477	0	1	0
1		Democratic Presidential Preference		1	Candidacy	1	80		7607	82	0	766	484	0.63	4		CASTRO, JULIÁN	R	DEM	4	766	484	0.63	0	1	0	7	0	0	0	477	0	1	0
1		Democratic Presidential Preference		1	Candidacy	1	80		7607	82	0	766	484	0.63	5		DELANEY, JOHN	R	DEM	5	766	484	0.63	0	1	0	7	0	0	0	477	0	1	0
1		Democratic Presidential Preference		1	Candidacy	1	80		7607	82	0	766	484	0.63	6		BUTTIGIEG, PETE	R	DEM	6	766	484	0.63	0	1	32	7	0	0	0	477	0	1	32
1		Democratic Presidential Preference		1	Candidacy	1	80		7607	82	0	766	484	0.63	7		BLOOMBERG, MICHAEL R.	R	DEM	7	766	484	0.63	0	1	60	7	0	0	0	477	0	1	60
1		Democratic Presidential Preference		1	Candidacy	1	80		7607	82	0	766	484	0.63	8		WILLIAMSON, MARIANNE	R	DEM	8	766	484	0.63	0	1	0	7	0	0	0	477	0	1	0
1		Democratic Presidential Preference		1	Candidacy	1	80		7607	82	0	766	484	0.63	9		YANG, ANDREW	R	DEM	9	766	484	0.63	0	1	1	7	0	0	0	477	0	1	1
1		Democratic Presidential Preference		1	Candidacy	1	80		7607	82	0	766	484	0.63	10		STEYER, TOM	R	DEM	10	766	484	0.63	0	1	1	7	0	0	0	477	0	1	1
1		Democratic Presidential Preference		1	Candidacy	1	80		7607	82	0	766	484	0.63	11		PATRICK, DEVAL	R	DEM	11	766	484	0.63	0	1	0	7	0	0	0	477	0	1	0
1		Democratic Presidential Preference		1	Candidacy	1	80		7607	82	0	766	484	0.63	12		SANDERS, BERNIE	R	DEM	12	766	484	0.63	0	1	65	7	0	0	3	477	0	1	62
1		Democratic Presidential Preference		1	Candidacy	1	80		7607	82	0	766	484	0.63	13		ELLINGER, MICHAEL	R	DEM	13	766	484	0.63	0	1	0	7	0	0	0	477	0	1	0
1		Democratic Presidential Preference		1	Candidacy	1	80		7607	82	0	766	484	0.63	14		BENNET, MICHAEL	R	DEM	14	766	484	0.63	0	1	0	7	0	0	0	477	0	1	0
1		Democratic Presidential Preference		1	Candidacy	1	80		7607	82	0	766	484	0.63	15		HEWES, HENRY	R	DEM	15	766	484	0.63	0	1	0	7	0	0	0	477	0	1	0
1		Democratic Presidential Preference		1	Candidacy	1	80		7607	82	0	766	484	0.63	16		BOOKER, CORY	R	DEM	16	766	484	0.63	0	1	0	7	0	0	0	477	0	1	0
1		Democratic Presidential Preference		1	Candidacy	1	80		7607	82	0	766	484	0.63	17		WARREN, ELIZABETH	R	DEM	17	766	484	0.63	0	1	24	7	0	0	0	477	0	1	24
1		Democratic Presidential Preference		1	Candidacy	1	80		7607	82	0	766	484	0.63	18		BIDEN, JOSEPH	R	DEM	18	766	484	0.63	0	1	283	7	0	0	4	477	0	1	279
1		Democratic Presidential Preference		1	Candidacy	1	81		7608	83	0	603	443	0.73	1		KLOBUCHAR, AMY	R	DEM	1	603	443	0.73	0	0	12	28	0	0	0	415	0	0	12
1		Democratic Presidential Preference		1	Candidacy	1	81		7608	83	0	603	443	0.73	2		GABBARD, TULSI	R	DEM	2	603	443	0.73	0	0	1	28	0	0	0	415	0	0	1
1		Democratic Presidential Preference		1	Candidacy	1	81		7608	83	0	603	443	0.73	3		DE LA FUENTE, ROQUE "ROCKY"	R	DEM	3	603	443	0.73	0	0	0	28	0	0	0	415	0	0	0
1		Democratic Presidential Preference		1	Candidacy	1	81		7608	83	0	603	443	0.73	4		CASTRO, JULIÁN	R	DEM	4	603	443	0.73	0	0	0	28	0	0	0	415	0	0	0
1		Democratic Presidential Preference		1	Candidacy	1	81		7608	83	0	603	443	0.73	5		DELANEY, JOHN	R	DEM	5	603	443	0.73	0	0	0	28	0	0	0	415	0	0	0
1		Democratic Presidential Preference		1	Candidacy	1	81		7608	83	0	603	443	0.73	6		BUTTIGIEG, PETE	R	DEM	6	603	443	0.73	0	0	29	28	0	0	0	415	0	0	29
